danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,audio_features,6u0x5ad9ewHvs3z6u9Oe3c,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547,4
0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,7hm4HTk9encxT0LYC0J6oI,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440,4
0.636,0.626,7,-9.771,1,0.038,0.816,0.313,0.0843,0.761,175.955,audio_features,3w7vKIxebCxDgmK8DTYnGN,spotify:track:3w7vKIxebCxDgmK8DTYnGN,https://api.spotify.com/v1/tracks/3w7vKIxebCxDgmK8DTYnGN,https://api.spotify.com/v1/audio-analysis/3w7vKIxebCxDgmK8DTYnGN,91028,4
0.596,0.903,7,-4.589,1,0.103,0.0537,3.57e-06,0.157,0.569,123.051,audio_features,4GuzyfGbR2y4L65ONTw1dk,spotify:track:4GuzyfGbR2y4L65ONTw1dk,https://api.spotify.com/v1/tracks/4GuzyfGbR2y4L65ONTw1dk,https://api.spotify.com/v1/audio-analysis/4GuzyfGbR2y4L65ONTw1dk,204040,4
0.418,0.403,0,-10.53,1,0.0294,0.555,0.024,0.108,0.149,105.801,audio_features,5Gtn8HgCAo0TUiaKKgP6us,spotify:track:5Gtn8HgCAo0TUiaKKgP6us,https://api.spotify.com/v1/tracks/5Gtn8HgCAo0TUiaKKgP6us,https://api.spotify.com/v1/audio-analysis/5Gtn8HgCAo0TUiaKKgP6us,303653,4
0.748,0.496,7,-6.119,1,0.0557,0.0825,0.0,0.163,0.333,98.971,audio_features,1MFzHakkiqSmdPu1CkUy8b,spotify:track:1MFzHakkiqSmdPu1CkUy8b,https://api.spotify.com/v1/tracks/1MFzHakkiqSmdPu1CkUy8b,https://api.spotify.com/v1/audio-analysis/1MFzHakkiqSmdPu1CkUy8b,215649,4
0.669,0.444,5,-8.652,1,0.0584,0.522,1.28e-06,0.165,0.771,179.932,audio_features,65b63I81CnJHvUh9P23UfR,spotify:track:65b63I81CnJHvUh9P23UfR,https://api.spotify.com/v1/tracks/65b63I81CnJHvUh9P23UfR,https://api.spotify.com/v1/audio-analysis/65b63I81CnJHvUh9P23UfR,115520,4
0.554,0.49,4,-8.046,1,0.0457,0.0168,0.000534,0.136,0.513,84.275,audio_features,23NPGXlSaIqWzvxIRhM2oG,spotify:track:23NPGXlSaIqWzvxIRhM2oG,https://api.spotify.com/v1/tracks/23NPGXlSaIqWzvxIRhM2oG,https://api.spotify.com/v1/audio-analysis/23NPGXlSaIqWzvxIRhM2oG,265507,4
0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,audio_features,6ZapsNk1ZpaebNXAIohP9R,spotify:track:6ZapsNk1ZpaebNXAIohP9R,https://api.spotify.com/v1/tracks/6ZapsNk1ZpaebNXAIohP9R,https://api.spotify.com/v1/audio-analysis/6ZapsNk1ZpaebNXAIohP9R,303200,4
0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,6fgbQt13JlpN59PytgTMsA,spotify:track:6fgbQt13JlpN59PytgTMsA,https://api.spotify.com/v1/tracks/6fgbQt13JlpN59PytgTMsA,https://api.spotify.com/v1/audio-analysis/6fgbQt13JlpN59PytgTMsA,334667,4
0.419,0.803,11,-5.498,1,0.246,0.032,3.7e-05,0.206,0.764,86.958,audio_features,104pmtTQOlmW8Zt2BipGKH,spotify:track:104pmtTQOlmW8Zt2BipGKH,https://api.spotify.com/v1/tracks/104pmtTQOlmW8Zt2BipGKH,https://api.spotify.com/v1/audio-analysis/104pmtTQOlmW8Zt2BipGKH,160067,4
0.642,0.808,0,-6.406,1,0.0463,0.0383,0.00829,0.547,0.273,97.565,audio_features,6ZrlXT6mUMEgomN128iekU,spotify:track:6ZrlXT6mUMEgomN128iekU,https://api.spotify.com/v1/tracks/6ZrlXT6mUMEgomN128iekU,https://api.spotify.com/v1/audio-analysis/6ZrlXT6mUMEgomN128iekU,241640,4
0.701,0.815,0,-5.995,1,0.0381,0.0174,0.000627,0.0969,0.671,138.142,audio_features,6M6UoxIPn4NOWW0x7JPRfv,spotify:track:6M6UoxIPn4NOWW0x7JPRfv,https://api.spotify.com/v1/tracks/6M6UoxIPn4NOWW0x7JPRfv,https://api.spotify.com/v1/audio-analysis/6M6UoxIPn4NOWW0x7JPRfv,279027,4
0.653,0.818,5,-8.125,1,0.047,0.00907,0.23,0.0703,0.198,174.984,audio_features,3iDK8BAaBUatPR84gdfa9g,spotify:track:3iDK8BAaBUatPR84gdfa9g,https://api.spotify.com/v1/tracks/3iDK8BAaBUatPR84gdfa9g,https://api.spotify.com/v1/audio-analysis/3iDK8BAaBUatPR84gdfa9g,266347,4
0.632,0.908,8,-3.511,1,0.0458,0.00762,0.000172,0.167,0.764,110.024,audio_features,5Fli1xRi01bvCjsZvKWro0,spotify:track:5Fli1xRi01bvCjsZvKWro0,https://api.spotify.com/v1/tracks/5Fli1xRi01bvCjsZvKWro0,https://api.spotify.com/v1/audio-analysis/5Fli1xRi01bvCjsZvKWro0,202467,4
0.577,0.951,0,-6.351,1,0.0677,0.00768,0.000102,0.755,0.314,96.076,audio_features,7LJF6AtijSniUJpmZTqKRj,spotify:track:7LJF6AtijSniUJpmZTqKRj,https://api.spotify.com/v1/tracks/7LJF6AtijSniUJpmZTqKRj,https://api.spotify.com/v1/audio-analysis/7LJF6AtijSniUJpmZTqKRj,178840,4
0.809,0.52,7,-9.828,1,0.0322,0.908,0.125,0.308,0.585,95.031,audio_features,6TWPAG7Oam1mdut6Ov77qh,spotify:track:6TWPAG7Oam1mdut6Ov77qh,https://api.spotify.com/v1/tracks/6TWPAG7Oam1mdut6Ov77qh,https://api.spotify.com/v1/audio-analysis/6TWPAG7Oam1mdut6Ov77qh,163240,4
0.441,0.606,9,-5.825,1,0.0259,0.0678,1.43e-05,0.0973,0.358,171.978,audio_features,7AQAlklmptrrkBSeujkXsD,spotify:track:7AQAlklmptrrkBSeujkXsD,https://api.spotify.com/v1/tracks/7AQAlklmptrrkBSeujkXsD,https://api.spotify.com/v1/audio-analysis/7AQAlklmptrrkBSeujkXsD,235880,4
0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,audio_features,5op53ANI4exiWqFHKuwWxd,spotify:track:5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/tracks/5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/audio-analysis/5op53ANI4exiWqFHKuwWxd,272507,4
0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,6vODhpvfWwdsO0i9MBWnEq,spotify:track:6vODhpvfWwdsO0i9MBWnEq,https://api.spotify.com/v1/tracks/6vODhpvfWwdsO0i9MBWnEq,https://api.spotify.com/v1/audio-analysis/6vODhpvfWwdsO0i9MBWnEq,282160,4
0.369,0.517,2,-9.125,1,0.0293,0.419,0.00019,0.286,0.364,95.352,audio_features,77hI6DJ12C9WohWk8XUhto,spotify:track:77hI6DJ12C9WohWk8XUhto,https://api.spotify.com/v1/tracks/77hI6DJ12C9WohWk8XUhto,https://api.spotify.com/v1/audio-analysis/77hI6DJ12C9WohWk8XUhto,259120,4
0.477,0.784,4,-8.009,1,0.0356,0.454,0.757,0.13,0.424,111.089,audio_features,5m1L3o7fOfLFyw6VwumROL,spotify:track:5m1L3o7fOfLFyw6VwumROL,https://api.spotify.com/v1/tracks/5m1L3o7fOfLFyw6VwumROL,https://api.spotify.com/v1/audio-analysis/5m1L3o7fOfLFyw6VwumROL,241707,4
0.648,0.619,4,-5.223,0,0.0293,0.674,0.0,0.0665,0.325,134.977,audio_features,4psyBFNYRPKIfLbo6ecStY,spotify:track:4psyBFNYRPKIfLbo6ecStY,https://api.spotify.com/v1/tracks/4psyBFNYRPKIfLbo6ecStY,https://api.spotify.com/v1/audio-analysis/4psyBFNYRPKIfLbo6ecStY,247973,4
0.669,0.389,0,-11.547,1,0.0306,0.605,0.16,0.0905,0.649,130.015,audio_features,5IXopLipnMznYNwLB9MzYi,spotify:track:5IXopLipnMznYNwLB9MzYi,https://api.spotify.com/v1/tracks/5IXopLipnMznYNwLB9MzYi,https://api.spotify.com/v1/audio-analysis/5IXopLipnMznYNwLB9MzYi,231173,4
0.415,0.11,1,-14.901,1,0.0388,0.951,0.00234,0.0962,0.234,81.876,audio_features,0bZ52QzCCKfrfOqs7za6lI,spotify:track:0bZ52QzCCKfrfOqs7za6lI,https://api.spotify.com/v1/tracks/0bZ52QzCCKfrfOqs7za6lI,https://api.spotify.com/v1/audio-analysis/0bZ52QzCCKfrfOqs7za6lI,240147,4
0.565,0.698,0,-8.596,1,0.0295,0.54,0.0183,0.124,0.155,120.013,audio_features,2KhS0LVOw9ralhfbcIi7vL,spotify:track:2KhS0LVOw9ralhfbcIi7vL,https://api.spotify.com/v1/tracks/2KhS0LVOw9ralhfbcIi7vL,https://api.spotify.com/v1/audio-analysis/2KhS0LVOw9ralhfbcIi7vL,253547,4
0.617,0.696,3,-10.006,1,0.0304,0.104,0.0,0.111,0.805,104.906,audio_features,6n2MA64Nx5uULmTG5aSP5z,spotify:track:6n2MA64Nx5uULmTG5aSP5z,https://api.spotify.com/v1/tracks/6n2MA64Nx5uULmTG5aSP5z,https://api.spotify.com/v1/audio-analysis/6n2MA64Nx5uULmTG5aSP5z,170773,3
0.607,0.43,9,-6.778,1,0.0251,0.105,0.0,0.106,0.289,128.398,audio_features,3EIQofQf9NloNNmvg45MFE,spotify:track:3EIQofQf9NloNNmvg45MFE,https://api.spotify.com/v1/tracks/3EIQofQf9NloNNmvg45MFE,https://api.spotify.com/v1/audio-analysis/3EIQofQf9NloNNmvg45MFE,273173,4
0.437,0.143,11,-17.012,1,0.0329,0.927,0.0336,0.109,0.0868,132.87,audio_features,7xDydFFgyOYit7yAUsRhrI,spotify:track:7xDydFFgyOYit7yAUsRhrI,https://api.spotify.com/v1/tracks/7xDydFFgyOYit7yAUsRhrI,https://api.spotify.com/v1/audio-analysis/7xDydFFgyOYit7yAUsRhrI,219000,4
0.593,0.263,4,-14.029,0,0.0567,0.844,5.36e-06,0.127,0.109,76.379,audio_features,2cbic3TiUENlJX91y67ARR,spotify:track:2cbic3TiUENlJX91y67ARR,https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR,https://api.spotify.com/v1/audio-analysis/2cbic3TiUENlJX91y67ARR,238520,4
0.546,0.675,10,-6.136,1,0.171,0.439,0.0,0.107,0.686,91.779,audio_features,6n6EXIwLtNwe4u4CFzENYm,spotify:track:6n6EXIwLtNwe4u4CFzENYm,https://api.spotify.com/v1/tracks/6n6EXIwLtNwe4u4CFzENYm,https://api.spotify.com/v1/audio-analysis/6n6EXIwLtNwe4u4CFzENYm,246920,4
0.784,0.506,3,-5.243,0,0.0403,0.571,0.0,0.139,0.545,120.141,audio_features,0PEXp5yk0sx9dJ8JzwvjJb,spotify:track:0PEXp5yk0sx9dJ8JzwvjJb,https://api.spotify.com/v1/tracks/0PEXp5yk0sx9dJ8JzwvjJb,https://api.spotify.com/v1/audio-analysis/0PEXp5yk0sx9dJ8JzwvjJb,250800,4
0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,audio_features,0aOluBqXYd0rFSCsgDyAWX,spotify:track:0aOluBqXYd0rFSCsgDyAWX,https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX,https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX,241693,4
0.57,0.657,8,-6.987,1,0.0356,0.405,1.86e-06,0.0723,0.41,144.247,audio_features,67wABU4SjBlnDHB0KiU3HL,spotify:track:67wABU4SjBlnDHB0KiU3HL,https://api.spotify.com/v1/tracks/67wABU4SjBlnDHB0KiU3HL,https://api.spotify.com/v1/audio-analysis/67wABU4SjBlnDHB0KiU3HL,218800,4
0.538,0.258,1,-12.503,1,0.0563,0.339,0.124,0.112,0.261,162.995,audio_features,4PAYZ53kIwDbwPstPITofx,spotify:track:4PAYZ53kIwDbwPstPITofx,https://api.spotify.com/v1/tracks/4PAYZ53kIwDbwPstPITofx,https://api.spotify.com/v1/audio-analysis/4PAYZ53kIwDbwPstPITofx,355668,4
0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467,4
0.673,0.772,1,-5.246,0,0.0427,0.0223,1.23e-06,0.141,0.585,90.356,audio_features,6cJqlSO19vsfCsH1FeFI35,spotify:track:6cJqlSO19vsfCsH1FeFI35,https://api.spotify.com/v1/tracks/6cJqlSO19vsfCsH1FeFI35,https://api.spotify.com/v1/audio-analysis/6cJqlSO19vsfCsH1FeFI35,183200,4
0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.927,audio_features,0FfZudphGgQTGeEV6AhmOs,spotify:track:0FfZudphGgQTGeEV6AhmOs,https://api.spotify.com/v1/tracks/0FfZudphGgQTGeEV6AhmOs,https://api.spotify.com/v1/audio-analysis/0FfZudphGgQTGeEV6AhmOs,204209,4
0.535,0.915,2,-5.118,1,0.0889,0.109,0.0303,0.115,0.362,143.02,audio_features,5G8MrPyObi1KjjGIvUl7xp,spotify:track:5G8MrPyObi1KjjGIvUl7xp,https://api.spotify.com/v1/tracks/5G8MrPyObi1KjjGIvUl7xp,https://api.spotify.com/v1/audio-analysis/5G8MrPyObi1KjjGIvUl7xp,211586,4
0.544,0.551,5,-7.112,1,0.0574,0.363,2.14e-05,0.157,0.289,77.654,audio_features,7DqOEFNBLOfF2X24eXbG2z,spotify:track:7DqOEFNBLOfF2X24eXbG2z,https://api.spotify.com/v1/tracks/7DqOEFNBLOfF2X24eXbG2z,https://api.spotify.com/v1/audio-analysis/7DqOEFNBLOfF2X24eXbG2z,264320,4
0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4
0.456,0.793,5,-5.569,1,0.65,0.175,0.0,0.169,0.707,205.348,audio_features,6ekV6MGnPTuCOnjB4VcWGc,spotify:track:6ekV6MGnPTuCOnjB4VcWGc,https://api.spotify.com/v1/tracks/6ekV6MGnPTuCOnjB4VcWGc,https://api.spotify.com/v1/audio-analysis/6ekV6MGnPTuCOnjB4VcWGc,194947,4
0.834,0.477,4,-7.809,0,0.28,0.0585,0.0,0.231,0.33,102.066,audio_features,4LP2VeYnQCW8FpsUztef2Y,spotify:track:4LP2VeYnQCW8FpsUztef2Y,https://api.spotify.com/v1/tracks/4LP2VeYnQCW8FpsUztef2Y,https://api.spotify.com/v1/audio-analysis/4LP2VeYnQCW8FpsUztef2Y,221893,4
0.763,0.489,7,-10.542,1,0.122,0.0369,0.0,0.167,0.622,108.008,audio_features,3Tr4G2UOXlKkSq6NI3OJaz,spotify:track:3Tr4G2UOXlKkSq6NI3OJaz,https://api.spotify.com/v1/tracks/3Tr4G2UOXlKkSq6NI3OJaz,https://api.spotify.com/v1/audio-analysis/3Tr4G2UOXlKkSq6NI3OJaz,202067,4
0.707,0.763,9,-4.315,0,0.0383,0.12,1.02e-06,0.116,0.838,148.025,audio_features,0I0doHF5eUCLDE4iSsqw9n,spotify:track:0I0doHF5eUCLDE4iSsqw9n,https://api.spotify.com/v1/tracks/0I0doHF5eUCLDE4iSsqw9n,https://api.spotify.com/v1/audio-analysis/0I0doHF5eUCLDE4iSsqw9n,201760,4
0.518,0.503,7,-8.47,1,0.137,0.66,0.0,0.386,0.267,100.341,audio_features,3rBwrzTbwXsZug3BtoCgtT,spotify:track:3rBwrzTbwXsZug3BtoCgtT,https://api.spotify.com/v1/tracks/3rBwrzTbwXsZug3BtoCgtT,https://api.spotify.com/v1/audio-analysis/3rBwrzTbwXsZug3BtoCgtT,282507,4
0.851,0.49,8,-8.771,0,0.157,0.21,0.0,0.102,0.355,120.06,audio_features,2etzbHkMBHLgaDHC7kkkEl,spotify:track:2etzbHkMBHLgaDHC7kkkEl,https://api.spotify.com/v1/tracks/2etzbHkMBHLgaDHC7kkkEl,https://api.spotify.com/v1/audio-analysis/2etzbHkMBHLgaDHC7kkkEl,216253,4
0.883,0.488,7,-8.636,1,0.128,0.107,0.0,0.251,0.304,109.032,audio_features,3b7hVV4oRD0E6Ne0eFnatQ,spotify:track:3b7hVV4oRD0E6Ne0eFnatQ,https://api.spotify.com/v1/tracks/3b7hVV4oRD0E6Ne0eFnatQ,https://api.spotify.com/v1/audio-analysis/3b7hVV4oRD0E6Ne0eFnatQ,231973,4
0.691,0.565,9,-10.512,0,0.104,0.16,0.0,0.165,0.21,110.028,audio_features,1q4VecBuua58g3EZfdPMSN,spotify:track:1q4VecBuua58g3EZfdPMSN,https://api.spotify.com/v1/tracks/1q4VecBuua58g3EZfdPMSN,https://api.spotify.com/v1/audio-analysis/1q4VecBuua58g3EZfdPMSN,253640,4
0.599,0.756,1,-6.38,1,0.0358,0.00559,0.000393,0.138,0.397,94.041,audio_features,4vkBfUjGBnIFwGKx4mbEYO,spotify:track:4vkBfUjGBnIFwGKx4mbEYO,https://api.spotify.com/v1/tracks/4vkBfUjGBnIFwGKx4mbEYO,https://api.spotify.com/v1/audio-analysis/4vkBfUjGBnIFwGKx4mbEYO,189765,4
0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,audio_features,1sTsuZTdANkiFd7T34H3nb,spotify:track:1sTsuZTdANkiFd7T34H3nb,https://api.spotify.com/v1/tracks/1sTsuZTdANkiFd7T34H3nb,https://api.spotify.com/v1/audio-analysis/1sTsuZTdANkiFd7T34H3nb,245373,4
0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,7oK9VyNzrYvRFo7nQEYkWN,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587,4
0.637,0.778,5,-3.642,0,0.0706,0.0248,0.0,0.228,0.286,103.093,audio_features,4edSvphSxQkc5WAhJ9tuF6,spotify:track:4edSvphSxQkc5WAhJ9tuF6,https://api.spotify.com/v1/tracks/4edSvphSxQkc5WAhJ9tuF6,https://api.spotify.com/v1/audio-analysis/4edSvphSxQkc5WAhJ9tuF6,188738,4
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4
0.551,0.525,1,-5.912,0,0.309,0.274,0.0,0.0368,0.337,173.804,audio_features,7uGtN1U8xuycWLEBHlwNDz,spotify:track:7uGtN1U8xuycWLEBHlwNDz,https://api.spotify.com/v1/tracks/7uGtN1U8xuycWLEBHlwNDz,https://api.spotify.com/v1/audio-analysis/7uGtN1U8xuycWLEBHlwNDz,182069,4
0.5,0.639,6,-5.449,1,0.045,0.0435,6.92e-05,0.176,0.291,138.435,audio_features,2CnRqrYggWpDj6kje9A5b3,spotify:track:2CnRqrYggWpDj6kje9A5b3,https://api.spotify.com/v1/tracks/2CnRqrYggWpDj6kje9A5b3,https://api.spotify.com/v1/audio-analysis/2CnRqrYggWpDj6kje9A5b3,200410,4
0.918,0.602,1,-8.891,1,0.0603,0.0732,1.94e-05,0.417,0.81,110.996,audio_features,4E5IBDRu8kJbzUv1qaZM1t,spotify:track:4E5IBDRu8kJbzUv1qaZM1t,https://api.spotify.com/v1/tracks/4E5IBDRu8kJbzUv1qaZM1t,https://api.spotify.com/v1/audio-analysis/4E5IBDRu8kJbzUv1qaZM1t,155351,4
0.511,0.596,0,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063,audio_features,6fTdcGsjxlAD9PSkoPaLMX,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,226014,4
0.897,0.449,7,-9.353,1,0.0921,0.353,4.31e-06,0.122,0.631,115.959,audio_features,0tCD4um9Mbqli92icIS3Jo,spotify:track:0tCD4um9Mbqli92icIS3Jo,https://api.spotify.com/v1/tracks/0tCD4um9Mbqli92icIS3Jo,https://api.spotify.com/v1/audio-analysis/0tCD4um9Mbqli92icIS3Jo,178298,4
0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,audio_features,2pE0CMK1fE3mfU0eEOHhKw,spotify:track:2pE0CMK1fE3mfU0eEOHhKw,https://api.spotify.com/v1/tracks/2pE0CMK1fE3mfU0eEOHhKw,https://api.spotify.com/v1/audio-analysis/2pE0CMK1fE3mfU0eEOHhKw,191294,4
0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
0.455,0.525,7,-9.225,1,0.149,0.802,0.0,0.226,0.383,83.237,audio_features,6vyFAHVKIsp3pdyhlOKMAz,spotify:track:6vyFAHVKIsp3pdyhlOKMAz,https://api.spotify.com/v1/tracks/6vyFAHVKIsp3pdyhlOKMAz,https://api.spotify.com/v1/audio-analysis/6vyFAHVKIsp3pdyhlOKMAz,171025,4
0.825,0.694,3,-6.21,0,0.156,0.426,0.0,0.095,0.805,153.961,audio_features,7z319dDVFFct6YmgxNlrvk,spotify:track:7z319dDVFFct6YmgxNlrvk,https://api.spotify.com/v1/tracks/7z319dDVFFct6YmgxNlrvk,https://api.spotify.com/v1/audio-analysis/7z319dDVFFct6YmgxNlrvk,246893,4
0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,audio_features,0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,216520,4
0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,audio_features,2wAJTrFhCnQyNSD3oUgTZO,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/audio-analysis/2wAJTrFhCnQyNSD3oUgTZO,235320,4
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4
0.527,0.711,1,-6.031,1,0.0656,0.383,0.0,0.0932,0.328,109.903,audio_features,6DgSccuezRRDDrifyjQXoM,spotify:track:6DgSccuezRRDDrifyjQXoM,https://api.spotify.com/v1/tracks/6DgSccuezRRDDrifyjQXoM,https://api.spotify.com/v1/audio-analysis/6DgSccuezRRDDrifyjQXoM,217733,4
0.884,0.601,0,-5.396,1,0.0653,0.647,0.00021,0.112,0.516,115.056,audio_features,30EjmPhNzAdbx0cLAZnCa2,spotify:track:30EjmPhNzAdbx0cLAZnCa2,https://api.spotify.com/v1/tracks/30EjmPhNzAdbx0cLAZnCa2,https://api.spotify.com/v1/audio-analysis/30EjmPhNzAdbx0cLAZnCa2,172773,4
0.621,0.898,10,-4.569,1,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,audio_features,4fC6tDEFmSBBCRBUOPeQ8b,spotify:track:4fC6tDEFmSBBCRBUOPeQ8b,https://api.spotify.com/v1/tracks/4fC6tDEFmSBBCRBUOPeQ8b,https://api.spotify.com/v1/audio-analysis/4fC6tDEFmSBBCRBUOPeQ8b,181040,4
0.609,0.523,1,-12.649,1,0.0796,0.00959,0.000155,0.15,0.342,127.977,audio_features,3ZqKbMO9UasuKgQeGT7QZS,spotify:track:3ZqKbMO9UasuKgQeGT7QZS,https://api.spotify.com/v1/tracks/3ZqKbMO9UasuKgQeGT7QZS,https://api.spotify.com/v1/audio-analysis/3ZqKbMO9UasuKgQeGT7QZS,181875,4
0.402,0.539,10,-7.567,1,0.035,0.838,6.86e-05,0.131,0.179,108.869,audio_features,3USei2Ja58VV6yOypYNjfN,spotify:track:3USei2Ja58VV6yOypYNjfN,https://api.spotify.com/v1/tracks/3USei2Ja58VV6yOypYNjfN,https://api.spotify.com/v1/audio-analysis/3USei2Ja58VV6yOypYNjfN,360093,4
0.625,0.601,1,-7.766,1,0.0285,0.39,0.0348,0.0894,0.195,85.967,audio_features,0HCDvbGNsigLpkzCDwpKVr,spotify:track:0HCDvbGNsigLpkzCDwpKVr,https://api.spotify.com/v1/tracks/0HCDvbGNsigLpkzCDwpKVr,https://api.spotify.com/v1/audio-analysis/0HCDvbGNsigLpkzCDwpKVr,194733,4
0.585,0.525,7,-5.915,0,0.0817,0.034,2.6e-05,0.139,0.533,167.811,audio_features,2VDTgXwf3F6kcpX4HI0BKy,spotify:track:2VDTgXwf3F6kcpX4HI0BKy,https://api.spotify.com/v1/tracks/2VDTgXwf3F6kcpX4HI0BKy,https://api.spotify.com/v1/audio-analysis/2VDTgXwf3F6kcpX4HI0BKy,195747,3
0.528,0.679,1,-4.363,1,0.0332,0.00323,6.7e-05,0.132,0.299,157.906,audio_features,5d1ix6uxnaiPzQpWjoOtrN,spotify:track:5d1ix6uxnaiPzQpWjoOtrN,https://api.spotify.com/v1/tracks/5d1ix6uxnaiPzQpWjoOtrN,https://api.spotify.com/v1/audio-analysis/5d1ix6uxnaiPzQpWjoOtrN,242280,4
